#year	doy	hr	Fe1p2	Fe130
1994	326	16	0.96520	3.4321
1994	326	17	0.97174	3.3626
1994	326	18	0.94841	3.3185
1994	326	19	0.97405	3.2814
1994	326	20	0.99078	3.2820
1994	326	21	0.97220	3.3212
1994	326	22	0.97635	3.3512
1994	326	23	0.98272	3.3387
1994	327	0	0.94399	3.3197
1994	327	1	0.91855	3.3124
1994	327	2	0.87099	3.2961
1994	327	3	0.82347	3.2547
1994	327	4	0.77379	3.2580
1994	327	5	0.63849	3.2480
1994	327	6	0.62941	3.2477
1994	327	7	0.66464	3.2368
1994	327	8	0.70586	3.2196
1994	327	9	0.76790	3.2279
1994	327	10	0.81624	3.2433
1994	327	11	0.89432	3.2771
1994	327	12	0.92686	3.2367
1994	327	13	0.94250	3.2138
1994	327	14	0.93902	3.2342
1994	327	15	0.88649	3.2315
1994	327	16	0.90417	3.2131
1994	327	17	0.91169	3.1968
1994	327	18	0.92583	3.1959
1994	327	19	0.93044	3.1940
1994	327	20	0.93044	3.1832
1994	327	21	0.91960	3.1961
1994	327	22	0.91275	3.2051
1994	327	23	0.90687	3.2212
1994	328	0	0.87099	3.1414
1994	328	1	0.84942	3.1148
1994	328	2	0.86570	3.0789
1994	328	3	0.77159	3.0643
1994	328	4	0.70329	3.0413
1994	328	5	0.67761	2.9938
1994	328	6	0.63347	2.8900
1994	328	7	0.69020	3.5300
1994	328	8	0.75815	3.7580
1994	328	9	0.68574	3.2980
1994	328	10	0.64345	3.2181
1994	328	11	0.30963	3.0518
1994	328	12	0.66745	3.0996
1994	328	13	0.68842	3.0965
1994	328	14	0.68124	3.0958
1994	328	15	0.68485	3.0661
1994	328	16	0.68124	3.0254
1994	328	17	0.59106	3.1606
1994	328	18	0.61278	3.1190
1994	328	19	0.57054	3.2368
1994	328	20	0.61490	3.2098
1994	328	21	0.62941	3.1405
1994	328	22	0.62428	3.1300
1994	328	23	0.61490	3.1125
1994	329	0	0.58320	3.0994
1994	329	1	0.53148	3.0986
1994	329	2	0.46240	3.0577
1994	329	3	0.38917	3.0387
1994	329	4	0.30963	3.0328
1994	329	5	0.25768	3.0272
1994	329	6	0.21219	3.0036
1994	329	7	0.24797	3.0148
1994	329	8	0.28103	3.0040
1994	329	9	0.34830	3.0265
1994	329	10	0.21219	2.9489
1994	329	11	0.46090	2.9787
1994	329	12	0.49693	2.9692
1994	329	13	0.51322	3.0344
1994	329	14	0.48430	3.0468
1994	329	15	0.47276	2.9494
1994	329	16	0.44560	2.8873
1994	329	17	0.43457	2.8367
1994	329	18	0.44091	2.8414
1994	329	19	0.47567	2.8422
1994	329	20	0.50786	2.8376
1994	329	21	0.51322	2.8632
1994	329	22	0.54283	2.8824
1994	329	23	0.54283	2.8750
1994	330	0	0.50106	2.8462
1994	330	1	0.44560	2.8403
1994	330	2	0.39620	2.8460
1994	330	3	0.24797	2.8246
1994	330	4	0.24797	2.7564
1994	330	5	0.10380	2.6367
1994	330	6	-0.20761	2.3213
1994	330	7	-0.13668	2.2200
1994	330	8	0.0000	2.0875
1994	330	9	-0.45593	1.6726
1994	330	10	-0.49485	4.3010
1994	330	11	-0.49485	4.2578
1994	330	12	-0.63827	3.5403
1994	330	13	-0.38722	3.7852
1994	330	14	-0.48149	3.4986
1994	330	15	-0.55284	3.2500
1994	330	16	-0.44370	3.9977
1994	330	17	-0.48149	3.7244
1994	330	18	-0.44370	3.6683
1994	330	19	-0.38722	3.5686
1994	330	20	-0.34679	3.4064
1994	330	21	-0.38722	3.4235
1994	330	22	-0.34679	3.3695
1994	330	23	-0.38722	3.3692
1994	331	0	-0.38722	3.3062
1994	331	1	-0.40894	3.2504
1994	331	2	-0.45593	3.1768
1994	331	3	-0.49485	3.1118
1994	331	4	-0.56864	2.8866
1994	331	5	-0.49485	3.4163
1994	331	6	-0.34679	4.0683
1994	331	7	-0.18709	3.5980
1994	331	8	-0.25964	3.6277
1994	331	9	0.13033	4.1569
1994	331	10	0.17898	3.8025
1994	331	11	0.30103	4.6316
1994	331	12	0.52763	4.2572
1994	331	13	0.60531	4.0062
1994	331	14	0.56348	4.0333
1994	331	15	0.62737	4.4552
1994	331	16	0.82672	4.1972
1994	331	17	0.82347	4.0481
1994	331	18	0.97405	4.0139
1994	331	19	1.0652	3.7971
1994	331	20	1.0842	3.7122
1994	331	21	1.1274	3.6981
1994	331	22	1.1433	3.6289
1994	331	23	1.1587	3.6150
1994	332	0	1.1261	3.5917
1994	332	1	1.0678	3.5841
1994	332	2	1.0111	3.5746
1994	332	3	0.88138	3.5329
1994	332	4	0.83251	3.5172
1994	332	5	0.74586	3.4607
1994	332	6	0.76492	3.4051
1994	332	7	0.78032	3.3869
1994	332	8	0.82995	3.6325
1994	332	9	0.99695	4.2661
1994	332	10	1.1092	3.8471
1994	332	11	1.1361	4.0281
1994	332	12	1.2810	4.2122
1994	332	13	1.2880	3.8182
1994	332	14	1.1962	4.1921
1994	332	15	1.1532	3.9345
1994	332	16	1.1626	3.9415
1994	332	17	1.2690	3.8472
1994	332	18	1.2947	3.6541
1994	332	19	1.3428	3.6333
1994	332	20	1.3577	3.5797
1994	332	21	1.3638	3.5072
1994	332	22	1.3587	3.4712
1994	332	23	1.3473	3.4554
1994	333	0	1.3310	3.4521
1994	333	1	1.3162	3.4513
1994	333	2	1.2916	3.4660
1994	333	3	1.2315	3.3844
1994	333	4	1.2723	3.4531
1994	333	5	1.2794	3.5400
1994	333	6	1.2844	3.5168
1994	333	7	1.2737	3.4980
1994	333	8	1.2781	3.4685
1994	333	9	1.3143	3.4638
1994	333	10	1.3304	3.4592
1994	333	11	1.3630	3.4438
1994	333	12	1.3918	3.5188
1994	333	13	1.4234	4.2755
1994	333	14	1.4206	3.7525
1994	333	15	1.4310	3.6498
1994	333	16	1.3780	3.6475
1994	333	17	1.4286	3.6827
1994	333	18	1.4429	3.6837
1994	333	19	1.4610	3.6145
1994	333	20	1.4597	3.6181
1994	333	21	1.4562	3.6160
1994	333	22	1.4764	3.5508
1994	333	23	1.4784	3.5303
1994	334	0	1.4507	3.5194
1994	334	1	1.4005	3.7130
1994	334	2	1.3314	3.8312
1994	334	3	1.3006	3.6299
1994	334	4	1.2338	3.6115
1994	334	5	1.0906	4.0880
1994	334	6	1.1389	3.8631
1994	334	7	1.2524	3.7806
1994	334	8	1.2885	3.7743
1994	334	9	1.3722	3.7985
1994	334	10	1.3164	3.8387
1994	334	11	1.3705	4.3658
1994	334	12	1.3450	3.8569
1994	334	13	1.2063	3.6725
1994	334	14	1.1193	3.5874
1994	334	15	1.0913	3.6335
1994	334	16	0.98453	3.6101
1994	334	17	1.0611	3.5769
1994	334	18	1.0795	3.5207
1994	334	19	0.81624	3.3835
1994	334	20	1.1477	3.5646
1994	334	21	1.1978	3.5496
1994	334	22	1.2627	3.5005
1994	334	23	1.2721	3.9110
1994	335	0	1.1920	3.6936
1994	335	1	1.1614	3.6534
1994	335	2	1.1614	3.6404
1994	335	3	1.1179	3.6276
1994	335	4	1.1593	3.6447
1994	335	5	1.1149	3.5573
1994	335	6	1.1370	3.5571
1994	335	7	1.1830	3.5672
1994	335	8	1.1720	4.0406
1994	335	9	1.1872	3.6269
1994	335	10	1.2084	3.9535
1994	335	11	1.2674	4.0395
1994	335	12	1.2492	3.8229
1994	335	13	1.3006	3.7211
1994	335	14	1.3120	4.0064
1994	335	15	1.2927	3.9865
1994	335	16	1.3049	3.7999
1994	335	17	1.2728	3.7075
1994	335	18	1.2627	3.6412
1994	335	19	1.2867	3.6794
1994	335	20	1.3170	3.6273
1994	335	21	1.3646	3.7085
1994	335	22	1.2867	4.0321
1994	335	23	1.2721	3.7678
1994	336	0	1.2769	3.7384
1994	336	1	1.1978	3.6327
1994	336	2	1.1319	3.6004
1994	336	3	1.0577	3.5636
1994	336	4	1.1667	3.5284
1994	336	5	1.1917	3.5031
1994	336	6	1.1864	3.5033
1994	336	7	1.1649	3.5164
1994	336	8	1.0550	3.5852
1994	336	9	0.81291	3.9537
1994	336	10	0.86213	3.6446
1994	336	11	0.95856	3.5241
1994	336	12	1.1655	4.3505
1994	336	13	1.1471	4.4422
1994	336	14	1.1984	4.1380
1994	336	15	1.1720	3.9487
1994	336	16	1.0917	3.7510
1994	336	17	1.0318	4.2716
1994	336	18	0.97864	4.1366
1994	336	19	0.90037	3.6760
1994	336	20	0.85248	3.8848
1994	336	21	0.64542	4.3498
1994	336	22	1.1377	3.8179
1994	336	23	1.1655	3.8070
1994	337	0	1.1281	3.6930
1994	337	1	1.0899	3.6343
1994	337	2	1.0179	3.5795
1994	337	3	1.0611	3.5651
1994	337	4	1.1810	3.5991
1994	337	5	1.2003	3.5938
1994	337	6	1.1967	3.5909
1994	337	7	1.2087	3.5699
1994	337	8	1.2355	3.5335
1994	337	9	1.2235	3.5239
1994	337	10	1.2204	3.5243
1994	337	11	1.1901	3.5100
1994	337	12	1.0860	3.3965
1994	337	13	1.0318	3.7083
1994	337	14	1.0216	3.8487
1994	337	15	1.0265	3.6067
1994	337	16	-9999.9	-9999.9
1994	337	17	-9999.9	-9999.9
1994	337	18	-9999.9	-9999.9
1994	337	19	-9999.9	-9999.9
1994	337	20	-9999.9	-9999.9
1994	337	21	-9999.9	-9999.9
1994	337	22	-9999.9	-9999.9
1994	337	23	-9999.9	-9999.9
1994	338	0	-9999.9	-9999.9
1994	338	1	-9999.9	-9999.9
1994	338	2	-9999.9	-9999.9
1994	338	3	-9999.9	-9999.9
1994	338	4	-9999.9	-9999.9
1994	338	5	-9999.9	-9999.9
1994	338	6	-9999.9	-9999.9
1994	338	7	-9999.9	-9999.9
1994	338	8	-9999.9	-9999.9
1994	338	9	1.2455	3.4265
1994	338	10	-9999.9	-9999.9
1994	338	11	-9999.9	-9999.9
1994	338	12	-9999.9	-9999.9
1994	338	13	-9999.9	-9999.9
1994	338	14	-9999.9	-9999.9
1994	338	15	-9999.9	-9999.9
1994	338	16	-9999.9	-9999.9
1994	338	17	-9999.9	-9999.9
1994	338	18	1.3199	3.5087
1994	338	19	1.3804	4.0696
1994	338	20	1.4016	3.9109
1994	338	21	1.2672	3.6295
1994	338	22	1.2622	3.6106
1994	338	23	1.2440	3.5866
1994	339	0	1.2140	3.5407
1994	339	1	1.1992	3.5143
1994	339	2	1.3302	3.5836
1994	339	3	1.3051	3.5996
1994	339	4	1.2732	3.5865
1994	339	5	1.1850	3.5225
1994	339	6	1.2209	3.5307
1994	339	7	1.2681	3.5361
1994	339	8	1.2804	3.5433
1994	339	9	1.3276	4.0629
1994	339	10	1.3312	3.6154
1994	339	11	1.3239	3.5799
1994	339	12	1.3460	4.0304
1994	339	13	1.2548	3.4116
1994	339	14	1.2028	3.8090
1994	339	15	1.0810	3.5945
1994	339	16	0.95472	3.4749
1994	339	17	0.85187	3.2480
1994	339	18	0.74115	3.2779
1994	339	19	0.68574	3.2664
1994	339	20	0.70157	3.3074
1994	339	21	0.74273	3.2586
1994	339	22	0.55388	3.2876
1994	339	23	0.61490	3.2650
1994	340	0	0.46240	3.1721
1994	340	1	0.36361	3.1271
1994	340	2	0.33244	3.1159
1994	340	3	0.30963	3.0924
1994	340	4	0.18184	3.0535
1994	340	5	0.12710	2.8941
1994	340	6	0.39794	2.5787
1994	340	7	0.31175	3.7167
1994	340	8	0.24797	3.4278
1994	340	9	0.096910	3.2753
1994	340	10	0.18184	3.2824
1994	340	11	0.20412	3.2184
1994	340	12	0.34439	3.6394
1994	340	13	0.37840	3.6719
1994	340	14	0.41830	3.4616
1994	340	15	0.26717	3.2978
1994	340	16	0.082785	3.3023
1994	340	17	0.29003	3.9043
1994	340	18	0.012837	3.5363
1994	340	19	-0.075721	3.4654
1994	340	20	0.27875	4.3512
1994	340	21	0.29003	4.2557
1994	340	22	0.30750	3.4457
1994	340	23	0.35025	3.3383
1994	341	0	0.43933	3.3666
1994	341	1	0.55388	3.6000
1994	341	2	0.55145	3.6495
1994	341	3	0.48572	3.7117
1994	341	4	1.3675	4.7939
1994	341	5	0.34242	3.4111
1994	341	6	0.39794	3.5147
1994	341	7	0.55630	3.7293
1994	341	8	0.62428	3.4885
1994	341	9	0.72835	3.5186
1994	341	10	0.85491	3.5374
1994	341	11	0.87274	3.4878
1994	341	12	0.88138	3.4071
1994	341	13	0.87099	3.4339
1994	341	14	0.99607	3.5013
1994	341	15	1.0004	3.5032
1994	341	16	0.94002	3.4360
1994	341	17	1.0269	3.7486
1994	341	18	1.0611	3.7533
1994	341	19	-9999.9	-9999.9
1994	341	20	-9999.9	-9999.9
1994	341	21	-9999.9	-9999.9
1994	341	22	-9999.9	-9999.9
1994	341	23	-9999.9	-9999.9
1994	342	0	-9999.9	-9999.9
1994	342	1	0.85065	3.7656
1994	342	2	0.79934	3.6266
1994	342	3	-9999.9	-9999.9
1994	342	4	0.81889	3.5816
1994	342	5	0.82995	3.5611
1994	342	6	0.82607	3.5859
1994	342	7	0.82672	3.5424
1994	342	8	0.88309	3.4842
1994	342	9	0.95521	3.4723
1994	342	10	1.0828	4.3396
1994	342	11	1.2038	4.0331
1994	342	12	1.2201	3.7539
1994	342	13	1.2393	4.2079
1994	342	14	1.2665	3.9101
1994	342	15	1.2716	3.6675
1994	342	16	1.2470	3.6754
1994	342	17	1.2840	3.6514
1994	342	18	1.1995	3.5492
1994	342	19	1.1953	3.5941
1994	342	20	1.2143	3.7219
1994	342	21	1.2302	3.5469
1994	342	22	1.2410	3.5797
1994	342	23	1.2529	3.5527
1994	343	0	1.2090	3.4928
1994	343	1	1.2370	3.7306
1994	343	2	1.2292	3.7527
1994	343	3	1.1313	3.6086
1994	343	4	1.1458	3.5707
1994	343	5	1.1421	3.5720
1994	343	6	0.93952	3.5660
1994	343	7	0.87390	3.5265
1994	343	8	0.87390	3.4944
1994	343	9	0.88930	3.4791
1994	343	10	0.96708	3.4934
1994	343	11	0.94052	3.4597
1994	343	12	0.96142	3.4218
1994	343	13	0.97267	3.4207
1994	343	14	0.98453	3.5233
1994	343	15	1.0508	3.4430
1994	343	16	1.0618	3.4683
1994	343	17	1.1319	3.6063
1994	343	18	1.1818	3.7308
1994	343	19	1.2191	3.6190
1994	343	20	1.2594	3.5730
1994	343	21	1.2598	3.4839
1994	343	22	1.1274	3.8528
1994	343	23	1.2463	3.5160
1994	344	0	0.71767	3.2497
1994	344	1	0.62941	3.1196
1994	344	2	0.64542	3.6703
1994	344	3	0.64542	3.5851
1994	344	4	0.66276	3.5507
1994	344	5	-9999.9	-9999.9
1994	344	6	-9999.9	-9999.9
1994	344	7	-9999.9	-9999.9
1994	344	8	0.88874	3.4719
1994	344	9	-9999.9	-9999.9
1994	344	10	-9999.9	-9999.9
1994	344	11	-9999.9	-9999.9
1994	344	12	-9999.9	-9999.9
1994	344	13	-9999.9	-9999.9
1994	344	14	0.68574	3.3407
1994	344	15	0.61278	3.2956
1994	344	16	0.55751	3.2243
1994	344	17	0.96473	3.2480
1994	344	18	1.0133	3.3804
1994	344	19	0.98677	3.3346
1994	344	20	0.97635	3.2470
1994	344	21	1.0103	3.2997
1994	344	22	1.0124	3.3939
1994	344	23	1.0103	3.3424
1994	345	0	1.0043	3.3372
1994	345	1	0.98677	3.3346
1994	345	2	0.96567	3.3487
1994	345	3	0.94399	3.3551
1994	345	4	0.88423	3.3131
1994	345	5	0.85733	3.3108
1994	345	6	0.79588	3.3368
1994	345	7	0.77012	3.3435
1994	345	8	0.75664	3.3199
1994	345	9	0.75282	3.3220
1994	345	10	0.72428	3.3495
1994	345	11	0.73560	3.2988
1994	345	12	0.75967	3.2710
1994	345	13	0.75511	3.3259
1994	345	14	0.78462	3.3181
1994	345	15	0.87737	3.7513
1994	345	16	0.97635	3.5112
1994	345	17	0.98046	3.7045
1994	345	18	0.89653	4.4216
1994	345	19	0.89432	3.6628
1994	345	20	0.84942	3.5200
1994	345	21	0.55388	3.2601
1994	345	22	0.46538	3.2586
1994	345	23	0.60531	3.1713
1994	346	0	0.49554	3.5450
1994	346	1	0.18752	3.4775
1994	346	2	0.17609	3.4726
1994	346	3	0.053078	3.4269
1994	346	4	-0.11351	3.2361
1994	346	5	-0.11351	3.1333
1994	346	6	-0.16749	3.1112
1994	346	7	-0.18709	3.1658
1994	346	8	0.15534	3.1911
1994	346	9	0.093422	3.2084
1994	346	10	0.056905	3.1332
1994	346	11	0.0043214	3.0845
1994	346	12	0.26717	3.3005
1994	346	13	0.24551	3.2365
1994	346	14	0.20952	3.9314
1994	346	15	0.23805	3.6209
1994	346	16	0.19866	3.6031
1994	346	17	0.22531	3.4979
1994	346	18	0.29885	3.9216
1994	346	19	0.33646	3.6827
1994	346	20	0.36736	3.6321
1994	346	21	0.45484	3.6592
1994	346	22	0.51322	4.0413
1994	346	23	0.53148	3.8523
1994	347	0	0.52504	3.6987
1994	347	1	1.1139	3.6547
1994	347	2	1.0282	3.5950
1994	347	3	0.44871	3.4994
1994	347	4	0.44716	3.4067
1994	347	5	0.44871	4.0013
1994	347	6	0.66087	4.2387
1994	347	7	0.77012	3.8517
1994	347	8	0.81491	3.6461
1994	347	9	0.86094	3.5922
1994	347	10	0.87679	3.5790
1994	347	11	0.93802	3.6881
1994	347	12	0.98588	3.6665
1994	347	13	0.99913	3.5846
1994	347	14	1.0017	3.5732
1994	347	15	0.93902	3.4651
1994	347	16	0.77012	3.8988
1994	347	17	0.84634	4.1943
1994	347	18	0.84634	3.8023
1994	347	19	0.86570	3.6438
1994	347	20	0.86273	3.5983
1994	347	21	0.85065	3.6198
1994	347	22	0.86273	3.6171
1994	347	23	0.87099	3.5883
1994	348	0	0.85733	3.5791
1994	348	1	0.84073	3.5479
1994	348	2	0.82347	3.5378
1994	348	3	0.75511	3.5200
1994	348	4	0.69548	3.4864
1994	348	5	0.68574	3.4766
1994	348	6	0.67025	3.4474
1994	348	7	0.72835	3.4316
1994	348	8	0.73078	3.4061
1994	348	9	0.77159	3.3824
1994	348	10	0.86153	3.3831
1994	348	11	0.87099	3.4143
1994	348	12	0.90363	3.4139
1994	348	13	0.94890	3.3963
1994	348	14	0.92737	3.4126
1994	348	15	0.95279	3.6010
1994	348	16	0.93852	3.4488
1994	348	17	0.82347	3.3780
1994	348	18	0.90091	3.4027
1994	348	19	0.87910	3.3895
1994	348	20	0.90902	3.4046
1994	348	21	0.89432	3.4817
1994	348	22	0.84942	3.3818
1994	348	23	0.82086	3.4237
1994	349	0	0.79934	3.4499
1994	349	1	0.77379	3.3550
1994	349	2	0.72835	3.3007
1994	349	3	0.66464	3.2920
1994	349	4	0.54283	3.3198
1994	349	5	0.50786	3.2156
1994	349	6	0.45332	3.4596
1994	349	7	0.55509	3.5388
1994	349	8	0.54531	3.5276
1994	349	9	0.67761	3.7886
1994	349	10	0.33646	3.0985
1994	349	11	0.36361	3.4036
1994	349	12	0.18752	3.2678
1994	349	13	-0.22915	2.9869
1994	349	14	0.69984	4.0863
1994	349	15	0.50515	4.2365
1994	349	16	0.34439	3.9196
1994	349	17	0.049218	3.8583
1994	349	18	0.17609	3.9579
1994	349	19	0.37291	4.2642
1994	349	20	0.45484	3.8195
1994	349	21	0.39620	3.5786
1994	349	22	0.38021	3.5298
1994	349	23	0.42651	4.0776
1994	350	0	0.50106	4.1474
1994	350	1	0.46982	3.7753
1994	350	2	0.43457	3.6347
1994	350	3	0.38021	4.2180
1994	350	4	0.44871	3.7246
1994	350	5	0.37658	3.4798
1994	350	6	0.37658	3.4380
1994	350	7	0.46090	3.8042
1994	350	8	0.63448	3.5920
1994	350	9	0.65992	3.5992
1994	350	10	0.72835	3.5231
1994	350	11	0.82672	3.9854
1994	350	12	0.92942	4.2050
1994	350	13	1.0465	3.8947
1994	350	14	1.0183	4.3452
1994	350	15	1.0737	4.2528
1994	350	16	1.0924	3.8404
1994	350	17	1.0704	3.6389
1994	350	18	1.0052	3.6383
1994	350	19	0.97313	3.6517
1994	350	20	0.96473	3.6208
1994	350	21	0.98046	3.6123
1994	350	22	0.97313	3.6001
1994	350	23	0.98856	3.5964
1994	351	0	1.0026	3.5866
1994	351	1	1.0035	3.5763
1994	351	2	0.98677	3.5675
1994	351	3	0.94645	3.5485
1994	351	4	0.89653	3.5165
1994	351	5	0.89376	3.5002
1994	351	6	0.84634	3.4407
1994	351	7	0.85794	3.7206
1994	351	8	0.86688	3.4060
1994	351	9	0.95713	3.4071
1994	351	10	0.96237	3.4907
1994	351	11	1.0208	3.5047
1994	351	12	1.0430	3.4676
1994	351	13	1.0477	3.3876
1994	351	14	1.0322	3.3812
1994	351	15	1.0302	3.3790
1994	351	16	1.0133	3.2967
1994	351	17	0.99167	3.3093
1994	351	18	1.0065	3.3230
1994	351	19	1.0523	3.3984
1994	351	20	1.0719	3.5167
1994	351	21	1.0860	3.4945
1994	351	22	1.0874	3.4533
1994	351	23	1.0697	3.4071
1994	352	0	1.0645	3.4212
1994	352	1	1.0273	3.4596
1994	352	2	0.97128	3.4164
1994	352	3	0.96708	3.3934
1994	352	4	0.96379	3.3642
1994	352	5	0.96379	3.3527
1994	352	6	0.98137	3.3496
1994	352	7	0.95521	3.3124
1994	352	8	0.93349	3.3022
1994	352	9	0.91275	3.2568
1994	352	10	0.94645	3.2530
1994	352	11	0.97818	3.2386
1994	352	12	0.99520	3.2621
1994	352	13	1.0410	3.2701
1994	352	14	1.0294	3.2190
1994	352	15	1.0481	3.2121
1994	352	16	1.0338	3.1767
1994	352	17	0.99739	3.8822
1994	352	18	0.98272	3.5237
1994	352	19	0.96473	3.5095
1994	352	20	0.96142	3.4684
1994	352	21	0.96379	3.4391
1994	352	22	0.94841	3.4115
1994	352	23	0.93952	3.4268
1994	353	0	0.90687	3.4116
1994	353	1	0.87216	3.3819
1994	353	2	0.83506	3.3819
1994	353	3	0.76343	3.3934
1994	353	4	0.65610	3.3055
1994	353	5	0.48855	3.2929
1994	353	6	0.51720	3.2162
1994	353	7	0.67210	3.2368
1994	353	8	0.71600	3.2627
1994	353	9	0.83442	3.2718
1994	353	10	0.89042	3.2626
1994	353	11	0.84757	3.1382
1994	353	12	0.90902	3.2734
1994	353	13	0.95085	3.4421
1994	353	14	0.30963	3.0479
1994	353	15	0.37658	3.0585
1994	353	16	0.43457	3.0367
1994	353	17	0.54283	3.0452
1994	353	18	0.58546	3.0615
1994	353	19	0.62014	3.0816
1994	353	20	0.62014	3.1109
1994	353	21	0.61490	3.1078
1994	353	22	0.59106	3.0989
1994	353	23	0.68124	3.1007
1994	354	0	0.73159	3.0708
1994	354	1	0.75282	3.0444
1994	354	2	0.66464	2.8958
1994	354	3	0.46240	2.8414
1994	354	4	0.15534	2.6784
1994	354	5	-0.32790	2.4749
1994	354	6	-0.39794	2.4140
1994	354	7	-0.39794	2.3027
1994	354	8	0.029384	2.4943
1994	354	9	0.49554	2.6502
1994	354	10	0.53529	2.7745
1994	354	11	0.64048	2.9000
1994	354	12	0.54531	2.9745
1994	354	13	0.48001	2.9441
1994	354	14	0.33041	2.9344
1994	354	15	0.28780	2.9385
1994	354	16	0.26717	2.8804
1994	354	17	0.24055	3.5685
1994	354	18	0.25768	3.3658
1994	354	19	0.31806	3.2405
1994	354	20	0.22531	3.2154
1994	354	21	0.23553	3.2430
1994	354	22	0.29885	3.2515
1994	354	23	0.29885	3.1889
1994	355	0	0.30963	3.6096
1994	355	1	0.30963	3.5324
1994	355	2	0.29447	3.4637
1994	355	3	0.21219	3.4259
1994	355	4	0.14613	3.4189
1994	355	5	0.071882	3.4042
1994	355	6	0.093422	3.3632
1994	355	7	0.13033	3.3341
1994	355	8	0.17898	3.3117
1994	355	9	0.22272	3.3264
1994	355	10	0.037427	3.2621
1994	355	11	0.25527	3.2841
1994	355	12	0.30103	3.2911
1994	355	13	0.32222	3.3724
1994	355	14	0.31806	3.3638
1994	355	15	0.31806	3.2855
1994	355	16	0.35603	3.3000
1994	355	17	0.32222	3.2777
1994	355	18	0.30103	3.2866
1994	355	19	0.34635	3.2606
1994	355	20	0.31806	3.2603
1994	355	21	0.32428	3.1945
1994	355	22	0.31387	3.2027
1994	355	23	0.30963	3.2044
1994	356	0	0.29885	3.1901
1994	356	1	0.30963	3.1790
1994	356	2	0.29885	3.1782
1994	356	3	0.26951	3.1761
1994	356	4	0.17609	3.2004
1994	356	5	0.14613	3.1565
1994	356	6	0.19033	3.1483
1994	356	7	0.22789	3.1579
1994	356	8	0.29447	3.1432
1994	356	9	0.10380	3.1153
1994	356	10	0.086360	3.0900
1994	356	11	0.13354	3.1175
1994	356	12	0.16137	3.1084
1994	356	13	0.18752	3.1064
1994	356	14	0.21219	3.0916
1994	356	15	0.34635	3.0760
1994	356	16	0.34439	3.0554
1994	356	17	0.32838	3.0403
1994	356	18	0.30103	3.0246
1994	356	19	0.29003	3.0273
1994	356	20	0.27184	3.0233
1994	356	21	0.26951	3.0146
1994	356	22	0.27875	3.0148
1994	356	23	0.29003	3.0166
1994	357	0	1.0856	3.7834
1994	357	1	1.0955	3.7923
1994	357	2	1.0856	3.7819
1994	357	3	1.0204	3.7118
1994	357	4	1.0149	3.8727
1994	357	5	-9999.9	-9999.9
1994	357	6	0.89154	3.9995
1994	357	7	0.86688	4.0899
1994	357	8	0.76418	3.7196
1994	357	9	0.83251	4.4820
1994	357	10	0.70757	4.2635
1994	357	11	0.65610	3.9797
1994	357	12	0.68215	3.9668
1994	357	13	0.68215	3.9833
1994	357	14	0.75282	3.9951
1994	357	15	0.73078	4.2897
1994	357	16	0.81358	4.4782
1994	357	17	0.82282	4.2726
1994	357	18	0.79449	4.1568
1994	357	19	0.86688	3.9854
1994	357	20	0.91434	3.8622
1994	357	21	0.94349	3.8680
1994	357	22	0.89927	3.8435
1994	357	23	0.92942	3.8028
1994	358	0	0.81358	4.0267
1994	358	1	0.75282	3.9180
1994	358	2	0.68215	3.7874
1994	358	3	0.49415	3.5024
1994	358	4	0.45179	3.3989
1994	358	5	0.29667	3.4292
1994	358	6	0.23045	3.3208
1994	358	7	0.23045	3.2188
1994	358	8	0.23045	3.0653
1994	358	9	0.15229	3.1488
1994	358	10	0.26482	3.7782
1994	358	11	0.29667	4.2581
1994	358	12	0.23045	4.3020
1994	358	13	0.29667	4.3166
1994	358	14	0.35603	4.4335
1994	358	15	0.35603	4.2292
1994	358	16	0.40654	4.7005
1994	358	17	0.99607	5.3569
1994	358	18	1.2514	5.3414
1994	358	19	1.3865	4.8793
1994	358	20	1.3965	4.6581
1994	358	21	1.4344	4.5355
1994	358	22	1.5384	5.0075
1994	358	23	1.6507	4.8770
1994	359	0	1.6310	4.6141
1994	359	1	1.5856	4.5342
1994	359	2	1.5202	4.6753
1994	359	3	1.5312	4.4397
1994	359	4	1.4320	4.4620
1994	359	5	1.4564	4.4292
1994	359	6	1.4252	4.3964
1994	359	7	1.4564	4.2670
1994	359	8	1.5128	4.3328
1994	359	9	1.4973	4.2675
1994	359	10	1.6643	4.3325
1994	359	11	1.6774	4.4077
1994	359	12	1.6643	4.3529
1994	359	13	1.5792	4.2702
1994	359	14	1.3632	5.1548
1994	359	15	-9999.9	-9999.9
1994	359	16	-9999.9	-9999.9
1994	359	17	-9999.9	-9999.9
1994	359	18	-9999.9	-9999.9
1994	359	19	-9999.9	-9999.9
1994	359	20	-9999.9	-9999.9
1994	359	21	-9999.9	-9999.9
1994	359	22	-9999.9	-9999.9
1994	359	23	1.4607	4.1160
1994	360	0	1.9867	4.4253
1994	360	1	1.9666	4.4519
1994	360	2	1.9626	4.4576
1994	360	3	1.9175	4.3668
1994	360	4	1.8786	4.3507
1994	360	5	1.7049	4.3054
1994	360	6	1.8296	4.3240
1994	360	7	1.8023	4.3103
1994	360	8	1.7805	4.2135
1994	360	9	-9999.9	-9999.9
1994	360	10	-9999.9	-9999.9
1994	360	11	-9999.9	-9999.9
1994	360	12	-9999.9	-9999.9
